client_id,age,income,balance,nb_transactions_last_month,default_history,fraud_flag,churn_risk,customer_since,last_interaction,text_interaction
3876,37,56894.17,1318.69,100,0,0,0.308,2017-07-13,2025-11-27,Son these visit write law probably serve.
3877,71,47393.52,5699.3,38,0,0,0.262,2017-04-22,2025-11-13,Also speech explain miss themselves easy science sister brother summer exactly often.
3878,53,44133.41,11220.59,73,0,0,0.956,2023-02-28,2025-11-04,Road story southern lot drive identify type call yes agency hold pressure.
3879,18,61568.22,10852.39,31,0,0,0.366,2024-01-04,2025-11-06,Pressure everybody upon them into true physical happen various cup state I individual song.
3880,32,52767.71,10913.51,28,0,0,0.565,2024-03-11,2025-11-16,Event positive probably development community population television accept family.
3881,34,30155.77,14254.95,65,0,0,0.534,2022-07-22,2025-11-27,Dinner firm important tonight talk ask past in region.
3882,41,59600.87,2763.3,0,0,0,0.062,2021-06-05,2025-11-26,Form that mother tell happen any actually hot environment condition.
3883,75,56583.92,6110.12,83,0,0,0.674,2024-11-13,2025-11-26,Once significant over relationship record manage dog future along.
3884,40,25231.18,7075.82,118,0,1,0.513,2017-04-12,2025-11-01,Pull different business exist about age may according set skill your arm debate.
3885,63,55541.72,-6412.41,0,0,0,0.381,2020-08-11,2025-11-13,Family paper bring box exactly final baby popular some head effort tend material school budget.
3886,25,34991.26,9121.21,3,0,0,0.066,2017-12-04,2025-11-26,Remember method range another bill picture capital suggest line.
3887,76,56957.22,7851.67,14,0,0,0.293,2025-02-24,2025-11-19,Toward hotel seek heart compare wind or crime red letter guess federal of.
3888,76,36930.8,2318.22,46,0,0,0.884,2023-09-30,2025-11-06,Number big gas reach small nearly identify.
3889,30,34000.01,12356.46,29,0,0,0.174,2023-04-18,2025-11-13,Sport day strategy respond our expect affect each yourself.
3890,56,35545.89,12040.52,5,0,0,0.219,2016-05-27,2025-10-31,Benefit no half attorney your real enough environmental reason effort number century wall mouth she if.
3891,45,27417.48,9999.14,101,0,0,0.205,2021-12-05,2025-11-07,Fight evidence Congress near prevent crime simple protect.
3892,78,19794.66,-544.15,0,0,0,0.891,2025-08-06,2025-11-27,Stock increase else second painting add hour son history large season draw across.
3893,33,4515.04,3134.96,70,0,0,0.7,2021-07-24,2025-11-23,Add front same relate could enter today fish support.
3894,19,26179.91,9520.18,61,0,0,0.882,2022-01-05,2025-11-08,Choice mission low suffer participant future attorney environmental local nor indeed however without woman rate.
3895,34,81459.35,5315.22,63,0,0,0.914,2024-11-26,2025-11-20,Reveal control plant me similar growth remember season.
3896,47,49173.91,6845.86,4,0,0,0.928,2017-12-07,2025-11-16,Lose something century force make field reflect house option response.
3897,30,69963.34,2494.24,53,1,0,0.486,2025-10-25,2025-11-26,Citizen begin perform along middle remember window.
3898,30,37226.99,8959.53,48,1,0,0.476,2021-02-18,2025-11-01,Technology fact free record scene system citizen become baby station better same south.
3899,60,,15523.95,6,0,0,0.829,2017-10-20,2025-11-07,Career return performance avoid spring former ready pay fish laugh push.
3900,38,67748.11,9618.69,99,0,1,0.332,2016-07-17,2025-10-31,Either no nature stay nor from billion unit foot side than score.
3901,72,47636.44,12856.23,2,0,0,0.022,2018-06-03,2025-11-18,Deal culture person system where how letter however media voice fire coach style process response by.
3902,57,27670.87,12388.07,75,0,0,0.332,2015-12-02,2025-11-04,Beat much throw rather since market across over anyone.
3903,32,51493.76,6209.05,60,1,0,0.716,2018-12-16,2025-11-20,Our always decade watch I pattern add and himself someone.
3904,69,60763.27,7072.19,78,0,0,0.124,2024-06-21,2025-10-30,Many laugh gun second dog product theory.
3905,70,20581.91,15353.51,83,0,0,0.785,2020-07-02,2025-11-08,Last work better tree better prepare movie physical foot pass vote guess Mrs hold room apply.
3906,69,48969.87,11662.7,40,0,0,0.815,2022-05-17,2025-11-24,Firm until water first amount goal kitchen bag parent economic seven interview.
3907,47,21574.13,12804.35,20,0,0,0.101,2025-08-18,2025-11-22,Writer feeling can exactly note develop read yet at black tree age majority.
3908,50,59951.33,8833.02,31,0,0,0.098,2021-11-22,2025-11-22,Might down street represent southern girl artist know concern task her necessary firm treatment.
3909,74,45460.48,-6040.22,11,0,0,0.199,2025-06-29,2025-11-05,Radio must with on fund man then author draw head who factor fill meet economy.
3910,69,51444.92,6648.76,100,1,0,0.356,2016-02-13,2025-11-11,White central quality himself card support mind medical analysis sea physical voice dark loss main customer.
3911,26,38738.34,14886.4,103,0,0,0.533,2020-10-15,2025-11-18,Campaign course scene first adult should small option away book community machine house.
3912,71,15275.96,7995.95,110,0,0,0.486,2019-09-07,2025-11-27,Whose send bank claim fear hotel effect everyone chair.
3913,18,35378.52,14238.25,6,1,0,0.853,2019-02-27,2025-11-27,Far box rest drop rock vote meeting American expert meeting adult talk place few.
3914,61,55947.59,15025.68,50,0,0,0.142,2022-09-22,2025-10-31,Firm own lot describe well still use sport carry.
3915,26,,12603.05,44,0,0,0.698,2023-08-13,2025-11-16,Yes Mr price great similar prevent he tree.
3916,49,46234.35,,94,0,0,0.549,2016-06-30,2025-11-25,Life want outside wonder type exactly already religious course rock century commercial half woman.
3917,32,31704.71,16484.52,64,0,0,0.737,2018-12-11,2025-11-21,Technology note note run meeting sit moment institution during pattern best quickly.
3918,29,50035.54,3771.94,59,0,0,0.342,2021-10-15,2025-10-31,Century behavior woman yourself need sell method without kid.
3919,74,54598.42,5938.58,74,0,0,0.471,2024-05-31,2025-11-25,Far nor those direction series age rock indicate.
3920,25,43991.31,1703.21,44,0,0,0.029,2020-08-31,2025-11-04,Once sport until deep plant property strategy discussion development soldier force.
3921,44,43068.21,512.78,33,0,0,0.116,2015-12-15,2025-11-28,Situation civil if pick news wear guy.
3922,79,45204.12,7778.42,82,0,0,0.375,2021-09-02,2025-11-25,Method almost machine open chance continue program on I similar check catch toward.
3923,29,42653.26,9342.86,10,0,0,0.481,2024-12-22,2025-11-10,Manage another run music customer live different red go your American wear see.
3924,82,46466.71,10526.8,96,0,0,0.086,2022-02-22,2025-11-06,So stuff against rest act direction kind trial suggest season within response.
3925,59,69413.45,4513.59,32,0,0,0.825,2023-03-03,2025-11-22,Decision apply price world guy hot good song among Congress.
3926,79,11500.45,5934.74,7,0,0,0.946,2022-03-10,2025-11-21,Court spend and act add day least.
3927,28,38423.16,12233.7,44,0,0,0.596,2016-11-22,2025-10-30,A him product speak law low without trial eye decision fill ability fish.
3928,60,28014.69,697.46,71,0,0,0.053,2025-01-17,2025-11-23,Nice give its beyond institution with morning so wait professor fight soldier commercial animal try right.
3929,34,59712.05,8063.38,97,0,0,0.739,2019-10-19,2025-11-11,Television wait employee participant environment modern though myself the deal view.
3930,49,39886.77,14529.71,103,0,0,0.217,2018-01-11,2025-11-12,Man floor ready show sell continue house table far attack very send large guy.
3931,57,50395.57,6671.98,90,0,0,0.734,2020-07-19,2025-11-03,Power of where happy ok shake effect Democrat region hard wife.
3932,40,63409.6,5894.19,92,0,0,0.434,2016-09-28,2025-11-12,End either what become never get white.
3933,73,,14214.17,77,0,0,0.053,2023-02-08,2025-11-07,Pay step area development parent water term admit last fear pick hear loss against.
3934,23,34087.24,931.33,33,0,1,0.279,2024-01-05,2025-11-28,Year recognize artist deep would movement research election fast mean grow event onto exactly sit treatment.
3935,67,,3979.86,44,0,0,0.427,2018-09-16,2025-11-17,Trouble face technology ball author just dream father others decide.
3936,54,25184.06,4171.97,100,1,0,0.736,2022-12-27,2025-11-01,Certainly service marriage high certainly low throughout ask model if create meeting local each.
3937,81,34593.29,11471.07,64,1,0,0.133,2017-08-29,2025-11-23,Heavy eat often almost only prepare represent difficult condition dinner certainly perform phone.
3938,71,17994.67,-20.28,72,0,0,0.287,2024-08-01,2025-11-08,Beyond choose bill understand task fact employee note affect Congress peace result.
3939,66,62450.45,14168.09,51,0,0,0.084,2021-03-07,2025-11-23,Like hair his billion believe despite defense bed understand season garden anything everything treatment half example.
3940,28,33281.3,7866.94,9,0,0,0.616,2018-02-13,2025-10-31,Go trial state identify success place politics well blue first open significant partner community.
3941,66,47267.41,13228.98,93,0,0,0.474,2021-02-06,2025-11-08,Defense picture end plant campaign eat drop.
3942,38,52139.7,14204.13,42,0,0,0.929,2016-11-22,2025-11-25,Nature window exactly wish as check choose position.
3943,83,29951.45,4072.0,81,0,0,0.741,2021-06-19,2025-11-05,Other task cause thing indicate report low himself citizen quite race forward executive.
3944,80,13440.0,,80,0,0,0.778,2024-07-05,2025-11-03,Center not card law admit among easy benefit indicate single challenge.
3945,45,38708.04,6859.64,69,0,0,0.164,2019-09-14,2025-11-10,Send tend improve front miss draw reduce fund suddenly that help right these modern number much.
3946,34,38462.58,7672.77,10,0,0,0.267,2022-08-16,2025-11-24,Measure mean beat similar everything front conference discussion next name.
3947,23,41092.45,5152.0,87,0,0,0.513,2016-06-06,2025-11-18,Example military nothing near nearly follow technology test federal group strategy theory.
3948,36,41175.26,13570.83,35,0,0,0.013,2022-06-26,2025-11-12,Travel without inside operation onto knowledge fall suggest person item story ever store kind yeah production.
3949,73,34518.41,7069.7,96,0,0,0.87,2025-04-25,2025-11-04,Less standard my send now career take nation probably edge give which.
3950,45,33936.94,6329.35,96,0,0,0.778,2019-05-16,2025-11-13,Beautiful across likely eight piece build according idea serve before a stay fire partner.
3951,83,46465.55,13617.73,117,1,0,0.058,2018-11-20,2025-11-19,List record game name office learn generation between environment seek we grow one form information.
3952,55,29642.14,12180.86,17,0,0,0.849,2015-12-19,2025-11-13,Especially perhaps person which wife shoulder garden size various attorney fish.
3953,54,40570.15,9437.73,62,0,0,0.004,2019-07-25,2025-11-27,Weight piece seem group edge face course bag accept perhaps action throughout candidate.
3954,66,33555.62,6038.06,4,0,0,0.114,2019-12-01,2025-11-16,Political everything open conference growth popular example heart employee benefit new provide magazine history article anyone.
3955,60,46434.08,15323.05,30,0,0,0.055,2025-05-23,2025-11-06,Word lay ahead want wrong right economy night.
3956,53,58628.64,2715.75,15,0,0,0.479,2016-09-03,2025-11-16,Sure across assume human fish enjoy court under president before debate.
3957,75,59240.67,13361.92,65,0,0,0.784,2018-08-01,2025-11-18,Magazine air easy PM difference rather once five civil give treatment approach.
3958,30,61339.36,11132.27,8,0,0,0.179,2022-01-06,2025-11-06,Occur too effort need possible building cost establish dinner couple.
3959,69,36988.61,1667.98,1,0,0,0.771,2017-09-14,2025-11-17,Country sister down idea tend land question order cause federal key name visit prevent.
3960,75,38249.3,8369.53,36,0,0,0.185,2023-09-09,2025-11-05,At mind image fact cover town particularly possible deep.
3961,49,22965.72,1396.28,83,0,0,0.991,2018-06-05,2025-11-10,Right capital force strong consider try court including way though build both it.
3962,77,36861.76,6260.49,58,0,0,0.853,2023-10-05,2025-11-22,Amount style to store physical every example meeting century certainly special bill avoid team turn.
3963,75,37397.43,9400.8,80,0,0,0.737,2018-04-14,2025-11-02,Strong ground character for whom space reflect board board article use article woman gun material figure.
3964,73,32742.79,2928.48,57,0,0,0.592,2018-04-30,2025-11-19,Degree three first attorney value key help window find style be marriage defense.
3965,45,32673.1,-3738.9,88,0,0,0.243,2020-07-07,2025-11-03,Expert music as candidate some factor yard identify economic reality population low science Democrat finish book.
3966,18,16534.53,7361.23,82,1,0,0.119,2016-11-09,2025-11-06,Religious remain defense you director pass movie.
3967,59,21871.31,9072.78,105,0,0,0.46,2024-05-11,2025-11-02,Career reason successful back good production who amount occur clearly loss today daughter rich.
3968,65,42668.15,6115.12,7,0,0,0.403,2020-05-01,2025-11-14,Along standard and federal under produce subject fast.
3969,57,43231.1,7923.05,51,0,0,0.674,2019-02-27,2025-11-01,Send industry future majority tax drug six listen necessary lot think recently west.
3970,80,49245.84,7101.93,74,0,0,0.17,2020-09-15,2025-11-12,Different knowledge push who read growth seat of water east old tend attorney.
3971,21,38116.58,2911.66,76,0,0,0.562,2025-10-28,2025-11-26,Run second feeling put you fly tough.
3972,55,42174.81,17735.59,76,0,0,0.693,2020-01-12,2025-11-25,Hour college method seven later him finish street better.
3973,44,60757.64,9584.94,72,0,0,0.299,2018-09-09,2025-11-15,Close especially challenge against professor point law collection hard.
3974,26,41206.49,5870.85,68,0,0,0.78,2023-01-23,2025-11-03,Yard operation they set new scene Republican push again certainly.
3975,33,32518.96,3876.08,81,0,0,0.432,2022-04-01,2025-11-05,Stop gas majority himself federal best billion identify thank others somebody itself box nothing.
3976,73,24135.78,,103,0,0,0.163,2022-03-26,2025-11-16,On outside how assume audience walk great once force daughter between room certainly against.
3977,48,53962.2,6175.2,51,0,0,0.195,2019-03-15,2025-11-04,Appear fund wish start beyond culture also recently movement future contain street pull actually short.
3978,31,,8190.76,77,0,0,0.279,2025-06-11,2025-11-26,Turn treat since bring improve little central act high.
3979,42,29423.72,13731.03,33,0,0,0.158,2024-01-01,2025-11-06,Enter increase itself water result result company.
3980,51,48278.69,3977.15,85,0,0,0.563,2021-10-03,2025-11-28,Particularly method land computer health message leave pay their.
3981,84,13401.7,8888.62,47,0,0,0.949,2017-12-09,2025-11-04,Property use white not long local hair themselves meeting authority ready card contain must.
